1409514981,s1-eth2,136620.00,6251410.00,6388030.00,6251410,136620,2070.00,4133.00,6203.00,4133,2070,0.00,0.00,0,0
1409514981,s2-eth1,6251410.00,136620.00,6388030.00,136620,6251410,4133.00,2070.00,6203.00,2070,4133,0.00,0.00,0,0
1409514981,s2-eth2,136686.00,6251994.00,6388680.00,6251994,136686,2071.00,4133.00,6204.00,4133,2071,0.00,0.00,0,0
1409514981,eth0,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1409514981,lo,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1409514981,total,12776126.00,12776644.00,25552770.00,12776644,12776126,12407.00,12406.00,24813.00,12406,12407,0.00,0.00,0,0
1409514982,s1-eth1,6251480.00,136690.00,6388170.00,136690,6251480,4134.00,2071.00,6205.00,2071,4134,0.00,0.00,0,0
1409514982,s1-eth2,136690.00,6253172.00,6389862.00,6253172,136690,2071.00,4136.00,6207.00,4136,2071,0.00,0.00,0,0
1409514982,s2-eth1,6253172.00,136690.00,6389862.00,136690,6253172,4136.00,2071.00,6207.00,2071,4136,0.00,0.00,0,0
1409514982,s2-eth2,136624.00,6251658.00,6388282.00,6251658,136624,2070.00,4135.00,6205.00,4135,2070,0.00,0.00,0,0
1409514982,eth0,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1409514982,lo,1072.00,1072.00,2144.00,1072,1072,12.00,12.00,24.00,12,12,0.00,0.00,0,0
1409514982,total,12779038.00,12779282.00,25558320.00,12779282,12779038,12423.00,12425.00,24848.00,12425,12423,0.00,0.00,0,0
1409514983,s1-eth1,6251532.00,136620.00,6388152.00,136620,6251532,4134.00,2070.00,6204.00,2070,4134,0.00,0.00,0,0
1409514983,s1-eth2,136620.00,6251354.00,6387974.00,6251354,136620,2070.00,4133.00,6203.00,4133,2070,0.00,0.00,0,0
1409514983,s2-eth1,6251354.00,136620.00,6387974.00,136620,6251354,4133.00,2070.00,6203.00,2070,4133,0.00,0.00,0,0
1409514983,s2-eth2,136620.00,6251354.00,6387974.00,6251354,136620,2070.00,4133.00,6203.00,4133,2070,0.00,0.00,0,0
1409514983,eth0,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1409514983,lo,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1409514983,total,12776126.00,12775948.00,25552074.00,12775948,12776126,12407.00,12406.00,24813.00,12406,12407,0.00,0.00,0,0
1409514984,s1-eth1,6251354.00,136620.00,6387974.00,136620,6251354,4133.00,2070.00,6203.00,2070,4133,0.00,0.00,0,0
1409514984,s1-eth2,136620.00,6251354.00,6387974.00,6251354,136620,2070.00,4133.00,6203.00,4133,2070,0.00,0.00,0,0
1409514984,s2-eth1,6251354.00,136620.00,6387974.00,136620,6251354,4133.00,2070.00,6203.00,2070,4133,0.00,0.00,0,0
1409514984,s2-eth2,136686.00,6251354.00,6388040.00,6251354,136686,2071.00,4133.00,6204.00,4133,2071,0.00,0.00,0,0
1409514984,eth0,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1409514984,lo,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1409514984,total,12776014.00,12775948.00,25551962.00,12775948,12776014,12407.00,12406.00,24813.00,12406,12407,0.00,0.00,0,0
1409514985,s1-eth1,6252186.00,136488.00,6388674.00,136488,6252186,4133.00,2068.00,6201.00,2068,4133,0.00,0.00,0,0
1409514985,s1-eth2,136488.00,6250672.00,6387160.00,6250672,136488,2068.00,4132.00,6200.00,4132,2068,0.00,0.00,0,0
1409514985,s2-eth1,6250672.00,136488.00,6387160.00,136488,6250672,4132.00,2068.00,6200.00,2068,4132,0.00,0.00,0,0
1409514985,s2-eth2,136488.00,6250770.00,6387258.00,6250770,136488,2068.00,4133.00,6201.00,4133,2068,0.00,0.00,0,0
1409514985,eth0,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1409514985,lo,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1409514985,total,12775834.00,12774418.00,25550252.00,12774418,12775834,12401.00,12401.00,24802.00,12401,12401,0.00,0.00,0,0
1409514986,s1-eth1,6248494.00,136690.00,6385184.00,136690,6248494,4133.00,2071.00,6204.00,2071,4133,0.00,0.00,0,0
1409514986,s1-eth2,136690.00,6250008.00,6386698.00,6250008,136690,2071.00,4134.00,6205.00,4134,2071,0.00,0.00,0,0
1409514986,s2-eth1,6250008.00,136690.00,6386698.00,136690,6250008,4134.00,2071.00,6205.00,2071,4134,0.00,0.00,0,0
1409514986,s2-eth2,136624.00,6249910.00,6386534.00,6249910,136624,2070.00,4133.00,6203.00,4133,2070,0.00,0.00,0,0
1409514986,eth0,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1409514986,lo,1072.00,1072.00,2144.00,1072,1072,12.00,12.00,24.00,12,12,0.00,0.00,0,0
1409514986,total,12772888.00,12774370.00,25547258.00,12774370,12772888,12420.00,12421.00,24841.00,12421,12420,0.00,0.00,0,0
1409514987,s1-eth1,6251410.00,136620.00,6388030.00,136620,6251410,4133.00,2070.00,6203.00,2070,4133,0.00,0.00,0,0
1409514987,s1-eth2,136620.00,6251410.00,6388030.00,6251410,136620,2070.00,4133.00,6203.00,4133,2070,0.00,0.00,0,0
1409514987,s2-eth1,6251410.00,136620.00,6388030.00,136620,6251410,4133.00,2070.00,6203.00,2070,4133,0.00,0.00,0,0
1409514987,s2-eth2,136620.00,6252924.00,6389544.00,6252924,136620,2070.00,4134.00,6204.00,4134,2070,0.00,0.00,0,0
1409514987,eth0,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1409514987,lo,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1409514987,total,12776060.00,12777574.00,25553634.00,12777574,12776060,12406.00,12407.00,24813.00,12407,12406,0.00,0.00,0,0
1409514988,s1-eth1,6233186.00,136224.00,6369410.00,136224,6233186,4121.00,2064.00,6185.00,2064,4121,0.00,0.00,0,0
1409514988,s1-eth2,136224.00,6233186.00,6369410.00,6233186,136224,2064.00,4121.00,6185.00,4121,2064,0.00,0.00,0,0
1409514988,s2-eth1,6233186.00,136224.00,6369410.00,136224,6233186,4121.00,2064.00,6185.00,2064,4121,0.00,0.00,0,0
1409514988,s2-eth2,136290.00,6231672.00,6367962.00,6231672,136290,2065.00,4120.00,6185.00,4120,2065,0.00,0.00,0,0
1409514988,eth0,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1409514988,lo,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1409514988,total,12738886.00,12737306.00,25476192.00,12737306,12738886,12371.00,12369.00,24740.00,12369,12371,0.00,0.00,0,0
1409514989,s1-eth1,6252116.00,136620.00,6388736.00,136620,6252116,4134.00,2070.00,6204.00,2070,4134,0.00,0.00,0,0
1409514989,s1-eth2,136686.00,6251532.00,6388218.00,6251532,136686,2071.00,4134.00,6205.00,4134,2071,0.00,0.00,0,0
1409514989,s2-eth1,6251532.00,136686.00,6388218.00,136686,6251532,4134.00,2071.00,6205.00,2071,4134,0.00,0.00,0,0
1409514989,s2-eth2,136620.00,6251532.00,6388152.00,6251532,136620,2070.00,4134.00,6204.00,4134,2070,0.00,0.00,0,0
1409514989,eth0,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1409514989,lo,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1409514989,total,12776954.00,12776370.00,25553324.00,12776370,12776954,12409.00,12409.00,24818.00,12409,12409,0.00,0.00,0,0
1409514990,s1-eth1,6250770.00,136752.00,6387522.00,136752,6250770,4133.00,2072.00,6205.00,2072,4133,0.00,0.00,0,0
1409514990,s1-eth2,136686.00,6251354.00,6388040.00,6251354,136686,2071.00,4133.00,6204.00,4133,2071,0.00,0.00,0,0
1409514990,s2-eth1,6251354.00,136686.00,6388040.00,136686,6251354,4133.00,2071.00,6204.00,2071,4133,0.00,0.00,0,0
1409514990,s2-eth2,136752.00,6251354.00,6388106.00,6251354,136752,2072.00,4133.00,6205.00,4133,2072,0.00,0.00,0,0
1409514990,eth0,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1409514990,lo,344.00,344.00,688.00,344,344,6.00,6.00,12.00,6,6,0.00,0.00,0,0
1409514990,total,12775906.00,12776490.00,25552396.00,12776490,12775906,12415.00,12415.00,24830.00,12415,12415,0.00,0.00,0,0
1409514991,s1-eth1,6252040.00,136422.00,6388462.00,136422,6252040,4132.00,2067.00,6199.00,2067,4132,0.00,0.00,0,0
1409514991,s1-eth2,136422.00,6250526.00,6386948.00,6250526,136422,2067.00,4131.00,6198.00,4131,2067,0.00,0.00,0,0
1409514991,s2-eth1,6250526.00,136422.00,6386948.00,136422,6250526,4131.00,2067.00,6198.00,2067,4131,0.00,0.00,0,0
1409514991,s2-eth2,136356.00,6252040.00,6388396.00,6252040,136356,2066.00,4132.00,6198.00,4132,2066,0.00,0.00,0,0
1409514991,eth0,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1409514991,lo,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1409514991,total,12775344.00,12775410.00,25550754.00,12775410,12775344,12396.00,12397.00,24793.00,12397,12396,0.00,0.00,0,0
1409514992,s1-eth1,6251354.00,136290.00,6387644.00,136290,6251354,4133.00,2065.00,6198.00,2065,4133,0.00,0.00,0,0
1409514992,s1-eth2,136290.00,6251354.00,6387644.00,6251354,136290,2065.00,4133.00,6198.00,4133,2065,0.00,0.00,0,0
1409514992,s2-eth1,6251354.00,136290.00,6387644.00,136290,6251354,4133.00,2065.00,6198.00,2065,4133,0.00,0.00,0,0
1409514992,s2-eth2,136290.00,6251354.00,6387644.00,6251354,136290,2065.00,4133.00,6198.00,4133,2065,0.00,0.00,0,0
1409514992,eth0,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1409514992,lo,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1409514992,total,12775288.00,12775288.00,25550576.00,12775288,12775288,12396.00,12396.00,24792.00,12396,12396,0.00,0.00,0,0
1409514993,s1-eth1,6251532.00,136686.00,6388218.00,136686,6251532,4134.00,2071.00,6205.00,2071,4134,0.00,0.00,0,0
1409514993,s1-eth2,136686.00,6251532.00,6388218.00,6251532,136686,2071.00,4134.00,6205.00,4134,2071,0.00,0.00,0,0
1409514993,s2-eth1,6251532.00,136686.00,6388218.00,136686,6251532,4134.00,2071.00,6205.00,2071,4134,0.00,0.00,0,0
1409514993,s2-eth2,136686.00,6251532.00,6388218.00,6251532,136686,2071.00,4134.00,6205.00,4134,2071,0.00,0.00,0,0
1409514993,eth0,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1409514993,lo,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1409514993,total,12776436.00,12776436.00,25552872.00,12776436,12776436,12410.00,12410.00,24820.00,12410,12410,0.00,0.00,0,0
1409514994,s1-eth1,6251354.00,136620.00,6387974.00,136620,6251354,4133.00,2070.00,6203.00,2070,4133,0.00,0.00,0,0
1409514994,s1-eth2,136620.00,6251354.00,6387974.00,6251354,136620,2070.00,4133.00,6203.00,4133,2070,0.00,0.00,0,0
1409514994,s2-eth1,6251354.00,136620.00,6387974.00,136620,6251354,4133.00,2070.00,6203.00,2070,4133,0.00,0.00,0,0
1409514994,s2-eth2,136686.00,6251354.00,6388040.00,6251354,136686,2071.00,4133.00,6204.00,4133,2071,0.00,0.00,0,0
1409514994,eth0,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1409514994,lo,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1409514994,total,12776014.00,12775948.00,25551962.00,12775948,12776014,12407.00,12406.00,24813.00,12406,12407,0.00,0.00,0,0
1409514995,s1-eth1,6251354.00,136356.00,6387710.00,136356,6251354,4133.00,2066.00,6199.00,2066,4133,0.00,0.00,0,0
1409514995,s1-eth2,136356.00,6252868.00,6389224.00,6252868,136356,2066.00,4134.00,6200.00,4134,2066,0.00,0.00,0,0
1409514995,s2-eth1,6252868.00,136356.00,6389224.00,136356,6252868,4134.00,2066.00,6200.00,2066,4134,0.00,0.00,0,0
1409514995,s2-eth2,136356.00,6252284.00,6388640.00,6252284,136356,2066.00,4134.00,6200.00,4134,2066,0.00,0.00,0,0
1409514995,eth0,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1409514995,lo,344.00,344.00,688.00,344,344,6.00,6.00,12.00,6,6,0.00,0.00,0,0
1409514995,total,12777278.00,12778208.00,25555486.00,12778208,12777278,12405.00,12406.00,24811.00,12406,12405,0.00,0.00,0,0
1409514996,s1-eth1,6251720.00,136686.00,6388406.00,136686,6251720,4136.00,2071.00,6207.00,2071,4136,0.00,0.00,0,0
1409514996,s1-eth2,136686.00,6251720.00,6388406.00,6251720,136686,2071.00,4136.00,6207.00,4136,2071,0.00,0.00,0,0
1409514996,s2-eth1,6251720.00,136686.00,6388406.00,136686,6251720,4136.00,2071.00,6207.00,2071,4136,0.00,0.00,0,0
1409514996,s2-eth2,136620.00,6250790.00,6387410.00,6250790,136620,2070.00,4135.00,6205.00,4135,2070,0.00,0.00,0,0
1409514996,eth0,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1409514996,lo,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1409514996,total,12776746.00,12775882.00,25552628.00,12775882,12776746,12413.00,12413.00,24826.00,12413,12413,0.00,0.00,0,0
1409514997,s1-eth1,6251862.00,136422.00,6388284.00,136422,6251862,4131.00,2067.00,6198.00,2067,4131,0.00,0.00,0,0
1409514997,s1-eth2,136488.00,6251278.00,6387766.00,6251278,136488,2068.00,4131.00,6199.00,4131,2068,0.00,0.00,0,0
1409514997,s2-eth1,6251278.00,136488.00,6387766.00,136488,6251278,4131.00,2068.00,6199.00,2068,4131,0.00,0.00,0,0
1409514997,s2-eth2,136488.00,6251278.00,6387766.00,6251278,136488,2068.00,4131.00,6199.00,4131,2068,0.00,0.00,0,0
1409514997,eth0,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1409514997,lo,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1409514997,total,12776116.00,12775466.00,25551582.00,12775466,12776116,12398.00,12397.00,24795.00,12397,12398,0.00,0.00,0,0
1409514998,s1-eth1,6248382.00,136620.00,6385002.00,136620,6248382,4131.00,2070.00,6201.00,2070,4131,0.00,0.00,0,0
1409514998,s1-eth2,136554.00,6247452.00,6384006.00,6247452,136554,2069.00,4130.00,6199.00,4130,2069,0.00,0.00,0,0
1409514998,s2-eth1,6247452.00,136554.00,6384006.00,136554,6247452,4130.00,2069.00,6199.00,2069,4130,0.00,0.00,0,0
1409514998,s2-eth2,136554.00,6251410.00,6387964.00,6251410,136554,2069.00,4133.00,6202.00,4133,2069,0.00,0.00,0,0
1409514998,eth0,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1409514998,lo,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1409514998,total,12768942.00,12772036.00,25540978.00,12772036,12768942,12399.00,12402.00,24801.00,12402,12399,0.00,0.00,0,0
1409514999,s1-eth1,6249896.00,136554.00,6386450.00,136554,6249896,4132.00,2069.00,6201.00,2069,4132,0.00,0.00,0,0
1409514999,s1-eth2,136554.00,6251410.00,6387964.00,6251410,136554,2069.00,4133.00,6202.00,4133,2069,0.00,0.00,0,0
1409514999,s2-eth1,6251410.00,136554.00,6387964.00,136554,6251410,4133.00,2069.00,6202.00,2069,4133,0.00,0.00,0,0
1409514999,s2-eth2,136554.00,6251994.00,6388548.00,6251994,136554,2069.00,4133.00,6202.00,4133,2069,0.00,0.00,0,0
1409514999,eth0,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1409514999,lo,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1409514999,total,12774414.00,12776512.00,25550926.00,12776512,12774414,12403.00,12404.00,24807.00,12404,12403,0.00,0.00,0,0
1409515000,s1-eth1,6252284.00,136686.00,6388970.00,136686,6252284,4134.00,2071.00,6205.00,2071,4134,0.00,0.00,0,0
1409515000,s1-eth2,136686.00,6250770.00,6387456.00,6250770,136686,2071.00,4133.00,6204.00,4133,2071,0.00,0.00,0,0
1409515000,s2-eth1,6250770.00,136686.00,6387456.00,136686,6250770,4133.00,2071.00,6204.00,2071,4133,0.00,0.00,0,0
1409515000,s2-eth2,136686.00,6250770.00,6387456.00,6250770,136686,2071.00,4133.00,6204.00,4133,2071,0.00,0.00,0,0
1409515000,eth0,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1409515000,lo,344.00,344.00,688.00,344,344,6.00,6.00,12.00,6,6,0.00,0.00,0,0
1409515000,total,12776770.00,12775256.00,25552026.00,12775256,12776770,12415.00,12414.00,24829.00,12414,12415,0.00,0.00,0,0
1409515001,s1-eth1,6251364.00,136686.00,6388050.00,136686,6251364,4134.00,2071.00,6205.00,2071,4134,0.00,0.00,0,0
1409515001,s1-eth2,136686.00,6252878.00,6389564.00,6252878,136686,2071.00,4135.00,6206.00,4135,2071,0.00,0.00,0,0
1409515001,s2-eth1,6252878.00,136686.00,6389564.00,136686,6252878,4135.00,2071.00,6206.00,2071,4135,0.00,0.00,0,0
1409515001,s2-eth2,136686.00,6252294.00,6388980.00,6252294,136686,2071.00,4135.00,6206.00,4135,2071,0.00,0.00,0,0
1409515001,eth0,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1409515001,lo,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1409515001,total,12777614.00,12778544.00,25556158.00,12778544,12777614,12411.00,12412.00,24823.00,12412,12411,0.00,0.00,0,0
1409515002,s1-eth1,6252294.00,136620.00,6388914.00,136620,6252294,4135.00,2070.00,6205.00,2070,4135,0.00,0.00,0,0
1409515002,s1-eth2,136686.00,6250780.00,6387466.00,6250780,136686,2071.00,4134.00,6205.00,4134,2071,0.00,0.00,0,0
1409515002,s2-eth1,6250780.00,136686.00,6387466.00,136686,6250780,4134.00,2071.00,6205.00,2071,4134,0.00,0.00,0,0
1409515002,s2-eth2,136686.00,6251364.00,6388050.00,6251364,136686,2071.00,4134.00,6205.00,4134,2071,0.00,0.00,0,0
1409515002,eth0,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1409515002,lo,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1409515002,total,12776446.00,12775450.00,25551896.00,12775450,12776446,12411.00,12409.00,24820.00,12409,12411,0.00,0.00,0,0
1409515003,s1-eth1,6251532.00,136620.00,6388152.00,136620,6251532,4134.00,2070.00,6204.00,2070,4134,0.00,0.00,0,0
1409515003,s1-eth2,136620.00,6251532.00,6388152.00,6251532,136620,2070.00,4134.00,6204.00,4134,2070,0.00,0.00,0,0
1409515003,s2-eth1,6251532.00,136620.00,6388152.00,136620,6251532,4134.00,2070.00,6204.00,2070,4134,0.00,0.00,0,0
1409515003,s2-eth2,136620.00,6251532.00,6388152.00,6251532,136620,2070.00,4134.00,6204.00,4134,2070,0.00,0.00,0,0
1409515003,eth0,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1409515003,lo,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1409515003,total,12776304.00,12776304.00,25552608.00,12776304,12776304,12408.00,12408.00,24816.00,12408,12408,0.00,0.00,0,0
1409515004,s1-eth1,6251354.00,136686.00,6388040.00,136686,6251354,4133.00,2071.00,6204.00,2071,4133,0.00,0.00,0,0
1409515004,s1-eth2,136620.00,6252868.00,6389488.00,6252868,136620,2070.00,4134.00,6204.00,4134,2070,0.00,0.00,0,0
1409515004,s2-eth1,6252868.00,136620.00,6389488.00,136620,6252868,4134.00,2070.00,6204.00,2070,4134,0.00,0.00,0,0
1409515004,s2-eth2,136686.00,6252868.00,6389554.00,6252868,136686,2071.00,4134.00,6205.00,4134,2071,0.00,0.00,0,0
1409515004,eth0,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1409515004,lo,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1409515004,total,12777528.00,12779042.00,25556570.00,12779042,12777528,12408.00,12409.00,24817.00,12409,12408,0.00,0.00,0,0
1409515005,s1-eth1,6252522.00,136620.00,6389142.00,136620,6252522,4133.00,2070.00,6203.00,2070,4133,0.00,0.00,0,0
1409515005,s1-eth2,136620.00,6251008.00,6387628.00,6251008,136620,2070.00,4132.00,6202.00,4132,2070,0.00,0.00,0,0
1409515005,s2-eth1,6251008.00,136620.00,6387628.00,136620,6251008,4132.00,2070.00,6202.00,2070,4132,0.00,0.00,0,0
1409515005,s2-eth2,136554.00,6251008.00,6387562.00,6251008,136554,2069.00,4132.00,6201.00,4132,2069,0.00,0.00,0,0
1409515005,eth0,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1409515005,lo,344.00,344.00,688.00,344,344,6.00,6.00,12.00,6,6,0.00,0.00,0,0
1409515005,total,12777048.00,12775600.00,25552648.00,12775600,12777048,12410.00,12410.00,24820.00,12410,12410,0.00,0.00,0,0
1409515006,s1-eth1,6250984.00,136554.00,6387538.00,136554,6250984,4132.00,2069.00,6201.00,2069,4132,0.00,0.00,0,0
1409515006,s1-eth2,136620.00,6250984.00,6387604.00,6250984,136620,2070.00,4132.00,6202.00,4132,2070,0.00,0.00,0,0
1409515006,s2-eth1,6250984.00,136620.00,6387604.00,136620,6250984,4132.00,2070.00,6202.00,2070,4132,0.00,0.00,0,0
1409515006,s2-eth2,136620.00,6250984.00,6387604.00,6250984,136620,2070.00,4132.00,6202.00,4132,2070,0.00,0.00,0,0
1409515006,eth0,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1409515006,lo,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1409515006,total,12775208.00,12775142.00,25550350.00,12775142,12775208,12404.00,12403.00,24807.00,12403,12404,0.00,0.00,0,0
1409515007,s1-eth1,6250480.00,136554.00,6387034.00,136554,6250480,4132.00,2069.00,6201.00,2069,4132,0.00,0.00,0,0
1409515007,s1-eth2,136488.00,6251410.00,6387898.00,6251410,136488,2068.00,4133.00,6201.00,4133,2068,0.00,0.00,0,0
1409515007,s2-eth1,6251410.00,136488.00,6387898.00,136488,6251410,4133.00,2068.00,6201.00,2068,4133,0.00,0.00,0,0
1409515007,s2-eth2,136488.00,6251410.00,6387898.00,6251410,136488,2068.00,4133.00,6201.00,4133,2068,0.00,0.00,0,0
1409515007,eth0,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1409515007,lo,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1409515007,total,12774866.00,12775862.00,25550728.00,12775862,12774866,12401.00,12403.00,24804.00,12403,12401,0.00,0.00,0,0
1409515008,s1-eth1,6251532.00,136686.00,6388218.00,136686,6251532,4134.00,2071.00,6205.00,2071,4134,0.00,0.00,0,0
1409515008,s1-eth2,136686.00,6252116.00,6388802.00,6252116,136686,2071.00,4134.00,6205.00,4134,2071,0.00,0.00,0,0
